name,price,shape,category_id
CARMINEX SYRUP 120 ML,5,SYR-SUS,
CARNITOL 30% SYRUP 60ML,49.5,SYR-SUS,
CATAFLY 1.8MG/ML SUSP. 140 ML,23.5,SYR-SUS,4
CECLOR 125MG/5ML SUSP.,32.5,SYR-SUS,12
CECLOR 250MG/5ML SUSP.,51,SYR-SUS,12
CEFATHIRD 125MG/5ML PD. FOR ORAL SUSP.,32.4,SYR-SUS,12
CEFIXIME 100MG/5ML SUSP. 30 ML,21.6,SYR-SUS,12
CEFIXIME 100MG/5ML SUSP. 60ML,32.4,SYR-SUS,12
CETAFEN-N SUSP. 120 ML,10.5,SYR-SUS,
CETAL 250MG/5ML SUSP.,8.5,SYR-SUS,4
CETRAK 1MG/ML SYRUP 120 ML,8,SYR-SUS,
CIDOCETINE 125MG SUSP.,4.5,SYR-SUS,
CLARITINE 1MG/ML SYRUP,21.75,SYR-SUS,5
CLAVIMOX 228.5MG/5ML ORAL SUSP.,19,SYR-SUS,12
CLAVIMOX 457MG/5ML ORAL SUSP.,34,SYR-SUS,12
CLEXANE 20MG/0.2ML 2 PREFILLED SYRINGE,80,SYR-SUS,
CLEXANE 40MG/0.4ML 2 PREFILLED SYRINGE,135,SYR-SUS,
CLEXANE 60MG/0.6ML 2 PREFILLED SYRINGE,160,SYR-SUS,
CLEXANE 80 MG/0.8ML 2 PREFILLED SYRINGE.,185,SYR-SUS,
CO-AVAZIR OPHTHALMIC SUSP.,24.5,SYR-SUS,
CODILAR SYRUP 120 ML,8.25,SYR-SUS,7
CONGESTAL SYRUP. 120ML,10.5,SYR-SUS,5
CONTAFEVER N 120ML SUSP.,13,SYR-SUS,5
COUGH REST SYRUP 120ML,6,SYR-SUS,7
COUGHPENT SYRUP 120ML,15.6,SYR-SUS,7
CRYPTONAZ 100MG/5ML SUSP.,14.4,SYR-SUS,
CURAM 312.5 MG/5ML PD. FOR ORAL  SUSP.,38,SYR-SUS,12
CURAM 457MG/5ML PD. FOR ORAL SUSP,45,SYR-SUS,12
CURAM 642.9MG/5ML PD. FOR ORAL SUSP.,52.5,SYR-SUS,12
CURISAFE 125MG/5ML SUSP.,12,SYR-SUS,12
CURISAFE 250MG/5ML SUSP.,15,SYR-SUS,12
CURISAFE 500MG/5ML SUSP. 60ML,20,SYR-SUS,12
DEBESKON SYRUP 120 ML,12,SYR-SUS,
DECAL B12 SYRUP,6,SYR-SUS,
DELAREX 0.05G/100ML SYRUP 60 ML,7,SYR-SUS,
DELTACLAV 228.5MG/5ML POWDER FOR ORAL SU,29,SYR-SUS,
DELTACLAV 457MG/5ML PD. FOR ORAL SUSP. 8,39.75,SYR-SUS,
DESA 2.5MG/5ML SYRUP,13.5,SYR-SUS,
DEXAPHEN SYRUP 120ML,11.5,SYR-SUS,5
DEXATOBRIN OPHTHALMIC SUSPENSION,15,SYR-SUS,
DIASMECT 20% SUSP.,7,SYR-SUS,
DIASTOP SUSP. 60ML,9,SYR-SUS,
DIAX 220MG/5ML SUSP.,10.5,SYR-SUS,
DIGENORM SYRUP 120ML,12,SYR-SUS,8
DINAR 125MG/5ML PD. FOR ORAL SUSP. 100 M,49.5,SYR-SUS,12
DINAR 125MG/5ML PD. FOR ORAL SUSP. 60 ML,47,SYR-SUS,12
DIOMACTE 20% SUSP. 60 ML,7,SYR-SUS,
DOLO-D ORAL SUSP. 115 ML,12,SYR-SUS,4
DOLO-D PLUS SUSP. 115 ML,12.75,SYR-SUS,4
DUPHALAC 667GM/L SYRUP 200 ML,30,SYR-SUS,
DURICEF 125 MG/5ML POWDER FOR ORAL SUSP.,12.5,SYR-SUS,12
DURICEF 250 MG/5ML SUSP.,21.75,SYR-SUS,12
DURICEF 500MG /5ML  SUSP.,27,SYR-SUS,12
EFALEX SYRUP 120 ML,67.5,SYR-SUS,
EGYCUSATE 20 MG/5 ML SYRUP,12,SYR-SUS,8
ELBAVIT WITH CALCIUM PINEAPPLE SYRUP 60,16.5,SYR-SUS,13
ELBAVIT WITH IRON PINEAPPLE SYRUP 60 ML,17,SYR-SUS,13
E-MOX 250mg/5ml susp. 60ml,8,SYR-SUS,12
E-MOXCLAV 156MG/5ML SUSP. 60 ML,19,SYR-SUS,12
E-MOXCLAV 228.5MG DRY SUSP. 75 ML,24.5,SYR-SUS,12
E-MOXCLAV 312 MG/5ML DRY ORAL SUSP. 60 M,32.5,SYR-SUS,12
E-MOXCLAV 457MG DRY SUSP. 70 ML,36,SYR-SUS,12
ENRICH  SYRUP 100 ML,21.75,SYR-SUS,13
EPICOGEL SUSP. 200ML,12,SYR-SUS,6
EPICOZYM SYRUP 125 ML,7,SYR-SUS,13
EPIRIZINE 10MG SYRUP,5.25,SYR-SUS,
EVASTINE 5MG/5ML SYRUP,14.4,SYR-SUS,
FALCONACEA SYRUP 120 ML,36,SYR-SUS,
FARCOLIN SYRUP 120 ML,6.75,SYR-SUS,7
FARCOSOLVIN SYRUP 120 ML,7.5,SYR-SUS,7
FARCOTILIUM 5MG/5ML SUSP. 100 ML,6.25,SYR-SUS,
FASTEL 30MG/5ML ORAL SUSP. 110ML,15.75,SYR-SUS,5
FERNILAR  0.5MG/ML SYRUP 60 ML,7,SYR-SUS,
FEROGLOBIN B12 SYRUP 120ML,30.75,SYR-SUS,13
FEROSE 50MG/5ML SYRUP,16.2,SYR-SUS,13
FERRO-MAX 120ML  SYRUP,24,SYR-SUS,13
FERRO-Z SYRUP 120 ML,11,SYR-SUS,13
FLAGELLAT FORTE 200MG/5ML SUSP.,10.5,SYR-SUS,
FLAGYL 125MG/5 ML 100ML SUSP.,9.75,SYR-SUS,12
FLAVICEF 100MG/5ML PD. FOR ORAL SUSP.,43.25,SYR-SUS,12
FLUCA OPHTHALMIC SUSP. 5 ML,27,SYR-SUS,
FLUMOL SYRUP 120 ML,8.25,SYR-SUS,
FLUMOX 250MG/5ML SUSP. 100 ML,23.5,SYR-SUS,12
FLUVER 20MG/ML SUSP. 30 ML,6.5,SYR-SUS,12
FRUITAL SYRUP 120 ML,10.5,SYR-SUS,
GAST-REG  24MG/5ML SUSP.,13.5,SYR-SUS,8
GASTROMOTIL 1MG/ML ORAL SUSP. 200ML,11.25,SYR-SUS,8
GAVISCON ADVANCE SYRUP 150 ML,45,SYR-SUS,6
GOLDEN FER 10 MG/ML SYRUP 100 ML,16.25,SYR-SUS,
GRIPE WATER  BAMBINO SYRUP,18,SYR-SUS,
GUAFLEX-N SYRUP 120 ML,10.5,SYR-SUS,
GUAVA SYRUP 120 ML,14.25,SYR-SUS,7
HAEMOJET 50MG/5ML SYRUP,23.5,SYR-SUS,13
HEMALTOSE 120ML   SYRUP,14,SYR-SUS,13
HEPATICUM 1gm/100ml susp.,10,SYR-SUS,
HERBA CAF SYRUP 80 ML,15.3,SYR-SUS,
HERBAL BRONCH N SYRUP 120 ML,25,SYR-SUS,
HIBIOTIC N 230MG SUSP. 60ML,27,SYR-SUS,12
HIBIOTIC N 457 MG SYRUP. 60ML,41.5,SYR-SUS,12
HIBIOTIC N 600MG SUSP. 80ML,48,SYR-SUS,12
HI-CAL 1.2G/5ML SYRUP,7,SYR-SUS,13
HISTAZINE-1 0.1% SYRUP 100ML,11.25,SYR-SUS,5
HYGI-TADINE syrup,12.75,SYR-SUS,
IBIAMOX 400MG/5ML SUSP.,15.5,SYR-SUS,
IBIDROXIL 250 mg/5ml  syrup,17.25,SYR-SUS,
IBIDROXIL 500 MG/5ML SUSP. 60 ML,20,SYR-SUS,
IMMULANT SYRUP 120 ML,23.5,SYR-SUS,
ISILIN SYRUP 120 ML,8.25,SYR-SUS,
IVYPRONT SYRUP 120 ML,17.25,SYR-SUS,7
IVYROSPAN Syrup,16.5,SYR-SUS,
KAPECT COMPOUND SUSP. 120 ML,5,SYR-SUS,
KAPECT SUSP.,4.25,SYR-SUS,
KEFLEX 250MG/5ML PD. FOR ORAL SUSP.,18,SYR-SUS,
KETOFAN 5MG/5ML SUSP. 120 ML,6,SYR-SUS,4
KIDICARE SYRUP 120 ML,16.5,SYR-SUS,
KIFPAN SYRUP 120 ML,18,SYR-SUS,
KLACID 125 MG/5 ML SUSP 70ML,65,SYR-SUS,12
KLACID 250MG/5ML SUSP. 70ML,81,SYR-SUS,12
LACTULOSE HEK 65% SYRUP 120ML,18,SYR-SUS,8
LAXOLAC SYRUP 3.35GM/5ML SYP. 120ML,20,SYR-SUS,8
LERGICARE 2.5MG/5ML SYRUP 120 ML,14,SYR-SUS,
LEVCET SYRUP 120 ML,11.25,SYR-SUS,5
LEVOCTIVAN 0.5MG/ML SYRUP 120 ML,15,SYR-SUS,
LEVOHISTAM 5MG/10 ML SYRUP 120ML,15,SYR-SUS,
LOPRECOUGH 100ML SYRUP,21.75,SYR-SUS,
MAALOX PLUS (LEMON FLAVOURED) SUSP. 180M,29,SYR-SUS,6
MAALOX STOMACH PAIN ORAL SUSP 20 SACHETS,36,SYR-SUS,6
MAGNABIOTIC 460MG/5ML SUSP. 80ML,36.5,SYR-SUS,
MARVIT SYRUP 100 ML,9,SYR-SUS,13
MAXDINIR 125MG/5ML 60ML SUSP,36,SYR-SUS,12
MAXDINIR 250MG/5ML 60ML SUSP,48,SYR-SUS,12
MAXICAL D SYRUP 120 ML,16.5,SYR-SUS,13
MAXILASE 20.000 CEIP UNIT/100ML SYRUP.,20,SYR-SUS,
MEGAFEN  N SUSP. 120 ML,10.5,SYR-SUS,4
MEGAMOX 228MG SUSP. 70 ML,41.5,SYR-SUS,12
MEGAMOX 457MG SUSP. 70 ML,52.5,SYR-SUS,12
METROZOLE 125mg/5ml susp.,5.45,SYR-SUS,12
MIOPAN 100ML SUSP.,6,SYR-SUS,
MIOPAN PLUS SUSP. 100 ML,6,SYR-SUS,
MOSEDIN 5MG/5ML  SYRUP 60 ML,12.75,SYR-SUS,
MOTINORM SUSP. 125 ML,12,SYR-SUS,
MR. BEAR PLUS CHOCOLATE SYRUP 160 ML,70,SYR-SUS,13
MUCO 15MG/5ML SYRUP 120 ML,11.25,SYR-SUS,7
MUCOGEL SUSP. 180 ML,12,SYR-SUS,7
MUCOPHYLLINE SYRUP 125 ML,14,SYR-SUS,7
MUCOSOL ADULT 250mg/5ml syrup  120ml,10.5,SYR-SUS,7
MUCOSOL PED.125mg/5ml syrup 120ml,8.25,SYR-SUS,7
NANAZOXID 100MG/5ML PD. FOR ORAL SUSP.,13.5,SYR-SUS,
NATRILIX SR 1.5MG 30 SUST. REL. TAB.,26.25,SYR-SUS,
NEO-BRONCHOPHANE 125 ML SYRUP,9,SYR-SUS,7
NEO-MICHAELON 125MG SUSP.,8.25,SYR-SUS,
NEO-MINOPHYLLINE SYRUP,7.5,SYR-SUS,7
NEW-CLAV 457MG/5ML SUSP. 80 ML,39.75,SYR-SUS,12
NEW-CLAV 642.9MG/5ML SUSP 100 ML,60,SYR-SUS,12
NEW-CLAV 642.9MG/5ML SUSP 50 ML,41.5,SYR-SUS,12
NIFUNAL 4% SUSP.  60ML,7,SYR-SUS,
NIFUROX 200MG/5ML SUSP. 100ML,8,SYR-SUS,
NIT CLEAN 100MG/5ML PD. FOR ORAL SUSP.,15.75,SYR-SUS,
NITAZODE 100MG/5ML SUSP.,21.75,SYR-SUS,
NONOO WATER  SYRUP,12.75,SYR-SUS,
NOTUSSIL 400MG/100ML SUSP.,17.5,SYR-SUS,7
NYSTATIN 100 000I.u./ml susp.,5.5,SYR-SUS,
OCTOVENT PLUS SYRUP 100 ML,9,SYR-SUS,
OMECOD SYRUP 100 ML,11,SYR-SUS,
OMNICEF 125MG/5ML SUSP. 40ML,75,SYR-SUS,
OPLEX-N SYRUP 125ML,9,SYR-SUS,7
ORAZONE 0.1MG/ML SYRUP 120 ML,9.5,SYR-SUS,
ORDESCA 2.5MG/5ML SYRUP 120 ML,9,SYR-SUS,
OSIPECT SYRUP 120 ML,9,SYR-SUS,7
OSTEOCARE SYRUP 120 ML,29,SYR-SUS,13
OVERMIX 120ML  SYRUP,24,SYR-SUS,
OXALEPTAL 300MG/5ML ORAL SUSP. 100 ML,45,SYR-SUS,
PARACETAMOL 120MG/5ML SUSP.,8.5,SYR-SUS,4
PARAMOL 120MG/5ML SYRUP,12,SYR-SUS,4
PECTIPRO 0.3% SYRUP 100G=90ML,18,SYR-SUS,
PEDICORT SYRUP 100 ML,15,SYR-SUS,
PENTACOLD SYRUP 120 ML,11,SYR-SUS,5
PHARMA PRED 10MG/ML  OPHTH SUSP.,20.5,SYR-SUS,
PHAROVIT IRON SYRUP 100 ML,12.75,SYR-SUS,13
PHENADONE SYRUP 100 ML,10,SYR-SUS,
POTASSIUM M 3.3GM/100ML SYRUP 120 ML,9,SYR-SUS,
POWCOLD SUSP. 100 ML,21,SYR-SUS,5
PREDSOL 5MG/5ML SYRUP 50ML,11.25,SYR-SUS,5
PREDSOL FORTE 15MG/5ML SYRUP,20.75,SYR-SUS,5
PROBRIC 5MG/5ML SYRUP 125 ML,15.75,SYR-SUS,
PSYCHODAL 1MG/ML SYRUP 30ML,39.75,SYR-SUS,
RAINBOW VIT SYRUP 120 ML,16.5,SYR-SUS,13
RAME-DINIR 125MG/5ML 60 ML SUSP.,36,SYR-SUS,12
RAME-DINIR 250MG/5ML 60 ML SUSP.,48,SYR-SUS,12
RHINOCALM SYRUP,12,SYR-SUS,5
RHINOMOL-S SYRUP 120 ML,8.25,SYR-SUS,5
RHINOPRO SYRUP 90 ML,11,SYR-SUS,5
RHINOTUS SYRUP,13.5,SYR-SUS,5
ROTAHELEX 120ML SYRUP,27,SYR-SUS,
SALBOVENT 2MG/5ML SYRUP,8.25,SYR-SUS,7
SALFOVEROSE 20MG/5ML SYRUP 120 ML,11.7,SYR-SUS,
SANSO BRONCHI  SYRUP,35,SYR-SUS,
SANSOCOD SYRUP 200 ML,35.5,SYR-SUS,
SANSOCOD SYRUP 60 ML,14,SYR-SUS,
SANSOIMUNE SYRUP 200 ML,26,SYR-SUS,
SANSOVIT IRON 400GM  SYRUP,45.5,SYR-SUS,
SANSOVIT SYRUP 200 GM,23.5,SYR-SUS,13
SANSOVIT SYRUP 400 GM,41,SYR-SUS,13
SANSOVIT WITH IRON 120GM SYRUP,17.25,SYR-SUS,13
SANSOVIT WITH IRON 200GM SYRUP,26.25,SYR-SUS,13
SANSOVIT WITH IRON CHOCOLATE SYRUP 400ML,45.5,SYR-SUS,13
SEPTAZOLE SUSP. 100 ML,8.5,SYR-SUS,
SEPTRIN PAEDIATRIC 200/40MG SUSP. 120 ML,12,SYR-SUS,12
SINADRY SYRUP 120 ML,18,SYR-SUS,7
SINAWET SYRUP 120 ML,18,SYR-SUS,7
SINE-UP SYRUP 120 ML,9,SYR-SUS,7
SPASMOFREE 10MG/5ML SYRUP,9,SYR-SUS,8
STIMULAN 200MG/ML 120ML SYRUP,18,SYR-SUS,
STREPTOQUIN POWDER FOR ORAL SUSP. 60 ML,9.75,SYR-SUS,
SULFOZINC 10MG/5ML SYRUP 80 ML,7,SYR-SUS,
SULFOZINC 20MG/5ML SYRUP 80 ML,10,SYR-SUS,
SUPRAX 100 MG/5 ML ORAL SUSP. 30ML,43.25,SYR-SUS,
SUPRAX 100 MG/5 ML ORAL SUSP. 60ML,60,SYR-SUS,
SUSCEPTIN 400MG 10 F.C. TAB.,33.6,SYR-SUS,
SUTRIM 200/40MG/5ML SUSP. 100 ML,8.5,SYR-SUS,
TELFAST ORAL SUSP. 100 ML,20,SYR-SUS,5
TEMPORAL 250MG/5ML SUSP. 60 ML,8.5,SYR-SUS,
THIRGECEF 50MG/5ML SUSP. 60 ML,32.4,SYR-SUS,
TIMOGEN 10MG/5ML SYRUP 120 ML,9.75,SYR-SUS,
TORBENER 250MG/5ML PD.SUSP. 60 ML,48,SYR-SUS,
TOTAL SYRUP 120 ML,36,SYR-SUS,
TRIACTIN 2MG/5ML SYRUP,8,SYR-SUS,5
TRI-BROXOL SYRUP,6.25,SYR-SUS,
TRILEPTAL 60MG/ML ORAL SUSP. 100 ML,75,SYR-SUS,
TRITONE  480MG/100ML PD. FOR ORAL SUSP.,10.5,SYR-SUS,
TRUSTNAL 100MG/5ML SUSP. 100 ML,17,SYR-SUS,
TUSSIVAN-N SYRUP 125 ML,12,SYR-SUS,7
TUSSKAN SYRUP 100 ML,9.5,SYR-SUS,7
ULTRAGRISEOFULVIN 2.5G/100ML SUSP,6.5,SYR-SUS,
ULTRASOLV SYRUP. 120 ML,13.5,SYR-SUS,7
UNICTAM 250MG/5ML SUSP. 60 ML,38,SYR-SUS,12
UNIZITHRIN 100MG/5ML SUSP. 30 ML,18,SYR-SUS,12
UNOVIT SYRUP 120ML,32,SYR-SUS,
URIPAN 0.1% SYRUP 120 ML,14.25,SYR-SUS,
VELOSEF 250MG/5ML SUSP. 100ML,21.75,SYR-SUS,
VENDEXINE SYRUP 125 ML,9.75,SYR-SUS,
VENTOCOUGH SUGAR FREE SYRUP 125 ML,10.5,SYR-SUS,7
VENTOCOUGH SYRUP 125 ML,10.5,SYR-SUS,7
VENTOLIN 2MG/5ML SYRUP 125 ML,9,SYR-SUS,
VERMIZOLE 200MG/5ML SUSP.,9.75,SYR-SUS,
VIATRAZO 80MG  VAG SUSP,27.6,SYR-SUS,
VICKSOLYTIC SYRUP 120 ML,14.25,SYR-SUS,
VIRUSTAT 200MG/5ML ORAL SUSP. 120 ML,26.7,SYR-SUS,
VISCERA 10MG/5ML SYRUP,9,SYR-SUS,8
VISCERALGINE 10MG/5ML SYRUP 120 ML,11.25,SYR-SUS,8
VITAMOUNT SYRUP 120ML,15,SYR-SUS,13
VITIFECT 120 ML  SYRUP,16.5,SYR-SUS,
XILONE 5MG/5ML SYRUP 100 ML,15,SYR-SUS,
XILONE FORTE 15MG/5ML SYRUP 100 ML,32.5,SYR-SUS,
XIMACEF 100MG/5ML 30ML SUSP,36,SYR-SUS,
XITHRONE 200MG/5ML 15ML SUSP.,30.75,SYR-SUS,
XITHRONE 200MG/5ML 25ML SUSP.,43.25,SYR-SUS,
ZINC ORIGIN 0.2GM/100ML SYRUP.,14.25,SYR-SUS,13
ZISROCIN 100mg/5ml susp.,23.5,SYR-SUS,
ZITHRODOSE  900MG  45ML  SUSP,23.5,SYR-SUS,
ZITHRODOSE 1200MG=60ML PD. FOR SUSP.,27,SYR-SUS,12
ZITHROKAN 100MG/5ML 15 ML SUSP.,12.75,SYR-SUS,12
ZITHROKAN 200MG/5ML 15 ML ORAL SUSP.,27,SYR-SUS,12
ZITHROMAX 200MG/5ML (1200MG) 30ML SUSP.,66,SYR-SUS,12
ZITHROMAX 200MG/5ML (600MG) 15ML SUSP.,47,SYR-SUS,12
ZITHROMAX 200MG/5ML (900MG) 22.5ML SUSP.,52.5,SYR-SUS,12
ZOVIRAX D.S 400MG/5ML SUSP. 100 ML,47,SYR-SUS,12
ZYRTEC 1MG/ML SYRUP 100 ML,20,SYR-SUS,5
CANDISTAN 2% VAG. CREAM 20GM,16.5,VAG.CREAM,12
CLINDAVERT 2% VAGINAL CREAM 20 GM,15.6,VAG.CREAM,12
DALACIN 2% VAGINAL 16.5GM CREAM,45,VAG.CREAM,
GYNOCONAZOL 0.4% VAG. CREAM,18,VAG.CREAM,12
GYNOCONAZOL 0.8% vaginal cream.,24,VAG.CREAM,12
GYNO-DAKTARIN 2% VAGINAL CREAM,25.5,VAG.CREAM,
GYNO-TROSYD 2% VAG. CREAM,14.58,VAG.CREAM,
GYNOZOL 2% VAGI.CREAM 40GM,27,VAG.CREAM,
LOCASTEN 3 vaginal cream,18,VAG.CREAM,
MAGICMYCIN 2% VAG. CREAM 40 GM,45,VAG.CREAM,
MENTOVAGE MASSAGE  CREAM 50 GM,38.5,VAG.CREAM,
SEDALOSTATE 2%  6.6G VAGINAL CREAM,14.4,VAG.CREAM,
TREATOCANDIVAG VAG CREAM,54,VAG.CREAM,
UTOCLIND 2% VAG. CREAM,16.8,VAG.CREAM,
VAGICLIND 2% VAGINAL CREAM,27,VAG.CREAM,
VIATRAZO 0.8% VAG CREAM 30 GM,24,VAG.CREAM,
ACETO-V   VAG.DOUSH,37.5,VAG.DOUSH,
CLINSO 200ML VAG.DOUSHE,40,VAG.DOUSH,
DORMANT 120ML VAG.DOUSHE,30,VAG.DOUSH,
DOUCHEAL    VAG.DOUSH,35,VAG.DOUSH,
FEMIDAY  VAG.DOUSH,28,VAG.DOUSH,
GOLD CLEANSER 250 VAG DOUSH,55,VAG.DOUSH,
KLENVA VAG.DOUSHE 250 ML,55,VAG.DOUSH,
LIFE.V 120ML VAG.DOUSHE,14.4,VAG.DOUSH,
REVAREST  VAG.DOUSHE 250 ML,45,VAG.DOUSH,
RONEX VAG DOUSHE 120 ML,20,VAG.DOUSH,
ROVADENE VAG.DOUSHE 200ML,30,VAG.DOUSH,
ALBOTHYL 90MG 8 VAG.SUPP,30,VAG.SUPP,
AMRIZOLE  N VAG.SUPP.,7.5,VAG.SUPP,
AMRIZOLE 500MG 5 VAGINAL SUPP.,6.5,VAG.SUPP,
GYNOCONAZOLE 80MG VAG. SUPP.,27.6,VAG.SUPP,
GYNOTRA VAG.SUPPVAG.SUPP,17.25,VAG.SUPP,
MONICURE NH 6 VAGINAL SUPP,9.75,VAG.SUPP,
MONILIARRET 90MG 6 VAG.SUPP.,12,VAG.SUPP,
NO GRAVIDA VAGINAL SUPP.,21.75,VAG.SUPP,
555 كريم حلاقه 55 جرام,9,Z-CLASS,
AKNEMYCIN 2% SOLUTION 25 ML,9,Z-CLASS,
ALKA-MISR ALKALINE NASAL WASH.,10.5,Z-CLASS,
ALOEKITA DS SHAMPOO 250ML,99,Z-CLASS,
ALPHANOVA 0.15% OPHTH. SOL.,31.2,Z-CLASS,
ANTIDIAZOX 100MG/5ML PD. FOR ORAL SOL.,15.75,Z-CLASS,
APTAMIL 1 MILK 400 GM,108,Z-CLASS,
AQUA REAM SYP,10.5,Z-CLASS,
ARIPIPREX 1MG/ML ORAL SOL.,30,Z-CLASS,
ASPIRIN PROTECT 100 GASTRO-RESISTANT 20,21,Z-CLASS,
AVAZIR 3MG/ML OPHTHALMIC SOLN.,9,Z-CLASS,
AVEROBIOS 642.9 MG/5 ML (75ML),49.5,Z-CLASS,
AZI-ONCE 200MG/5ML 22.5 ML POW. FOR ORAL,27,Z-CLASS,
B FRESH MW 250 ML الصغير,12.75,Z-CLASS,
BEBELAC 1 MILK 400 GM,79.5,Z-CLASS,
BEBELAC 2 MILK 400 GM,79.5,Z-CLASS,
BEBELAC 3 (BEBEJUNIOR) MILK 400 GM,79.5,Z-CLASS,
BEBELAC EC MILK 400GM,89,Z-CLASS,
BEBELAC FL MILK 400 GM,110,Z-CLASS,
BEBELAC PREMATURE MILK 400 GM,129,Z-CLASS,
BECLOSONE INHALER 50 MCG/DOSE 200 DOSES,22.5,Z-CLASS,
BETADINE 0.1GM/1ML VAG. DOUCHE,25,Z-CLASS,
BETADINE 1% MTH. W & GARGLE,13,Z-CLASS,
BETADINE ANTISEPTIC SOLU. 120ML,35,Z-CLASS,
BETADINE ANTISEPTIC SOLU. 60 ML,20,Z-CLASS,
BETADINE MEDICATED SHAMPOO 200 ML,50,Z-CLASS,
BETADINE SHAMPOO 7.5% 120 ML,50,Z-CLASS,
BETAMETHASONE DIPROPIONATE 0.05% U.S.P,6,Z-CLASS,5
BISOLVON 4MG/5ML ELIXIR 120 ML,20,Z-CLASS,
BIVATRACIN AEROSOL POWDER 150 GM,36,Z-CLASS,
BRIMONIDINE 2% W/V OPHTHALMIC SOLUTION,35.75,Z-CLASS,
BRONCHICUM ELIXIR S 100 ML,30,Z-CLASS,7
CANCELLED 10,11,Z-CLASS,c
CANCELLED 12,5,Z-CLASS,c
CANCELLED 13,9,Z-CLASS,c
CANCELLED 14,63,Z-CLASS,c
CANCELLED 15,2.1,Z-CLASS,c
CANCELLED 16,9,Z-CLASS,c
CANCELLED 2,7.25,Z-CLASS,c
CANCELLED 3,7.5,Z-CLASS,c
CANCELLED 4,16.8,Z-CLASS,c
CANCELLED 5,10.5,Z-CLASS,c
CANCELLED 6,15,Z-CLASS,c
CANCELLED 7,15,Z-CLASS,c
CANCELLED 8,5,Z-CLASS,c
CANCELLED 9,7,Z-CLASS,c
CANDICURE 1 600MG VAG. OVULES,17.25,Z-CLASS,
CANDISTAN 1% SOLUTION 20 ML,8.25,Z-CLASS,
CANDY 12عسل ولمون  LOZENGES,20,Z-CLASS,
CEREBROPROVE 100MG/ML ORAL SOLU. 30 ML,40,Z-CLASS,
CERELAC 125 GM ارز,12,Z-CLASS,
CERELAC 125gm  تمر وقمح مع لبن,21,Z-CLASS,
CERELAC 125GM 3فواكه وقمح ولبن,21,Z-CLASS,
CERELAC 125GM قمح,12,Z-CLASS,
CERELAC 125GM قمح مع لبن,19,Z-CLASS,
CERELAC 150GM 20%EXTRA 3فواكه وقمح مع ال,21,Z-CLASS,
CERELAC 150GM 20%EXTRA تمر وقمح مع اللبن,21,Z-CLASS,
CITALO 2MG/ML ORAL SOLUTION,21.75,Z-CLASS,
CITRA FORTE 2.4 GM GRAN.,82,Z-CLASS,
CLINDASOL 0.3GM/30ML TOP. SOLN. 30 ML,12,Z-CLASS,
CLOSOL 10MG/ML TOPICAL SOLU. 50 ML,18,Z-CLASS,
COLISTIN 120ML 750.000 IU/15ML POWDER FO,10.5,Z-CLASS,
COLLOMAK TOP. SOUTION 10 ML,12.75,Z-CLASS,
COLOSPASMIN FORTE 135MG 20 SUGAR COATED,13.25,Z-CLASS,8
CONJYCLEAR 0.1% OPHTHALMIC SOLUTION,16.8,Z-CLASS,
CYCLOGEST 200mg rectal or vag. Pessaries,126,Z-CLASS,
CYTEAL ANTISEPTIC FOAMING SOLUTION.,35,Z-CLASS,
D3 CANDY ADULTS 20 PIECES,35,Z-CLASS,
DAN OFF HAIR SHAMPOO 250ML,49.75,Z-CLASS,
DANDIVERA HAIR SHAMPOO 180ML,45,Z-CLASS,
DEPAKINE 200MG/ML ORAL SOLUTION,27,Z-CLASS,
DEPAKINE 5.764GM/100ML SYP.,29,Z-CLASS,
DG-LONG TOOTH PASTE 80GM,19.95,Z-CLASS,
DG-WASH (FLOURIDE/MENTHOL) M.W 125ML,16.95,Z-CLASS,
DIVITON D 200 IU,20,Z-CLASS,
DOWNOPRAZOL 40MG 7 SAHCHET,24.5,Z-CLASS,6
DOWNOPRAZOLE 20MG 7 SAHCHET,21,Z-CLASS,6
DRINKING POWDER,30,Z-CLASS,
ECOTO 20 PIECES,45,Z-CLASS,
ENEMAX ENEMA 120 ML,10,Z-CLASS,
ENSURE VANILLA MILK,134,Z-CLASS,
EXTREME AXIONA CHECOLATE 20 PIECES,40,Z-CLASS,13
EZALLIN 2%  PAINT 60 ML,26.4,Z-CLASS,
EZ-CARE TOOTH PASTE 80GM,26,Z-CLASS,
FARCOLIN RESPIRATOR 0.5% SOLUTION,18,Z-CLASS,
FAST CARE-D SHAMPOO 150 ML,39.75,Z-CLASS,
FERRINO 24 PIECES,57,Z-CLASS,
FERROBELLA CHOCO.IRON  200GM,69,Z-CLASS,13
FILLING ITEM,0.01,Z-CLASS,c
FINAL 2 HAIR SHAMPOO 180ML,45,Z-CLASS,
FLEXOLYTE ORAL REHYDRATION SOL. 240 ML,25,Z-CLASS,
FLIXOTIDE EVOHALER 125MCG INHALER,80,Z-CLASS,
FLORAX 24 PIECES,30,Z-CLASS,
FLUROQUINOMOX 0.5% OPHTHALMIC SOLUTION,45,Z-CLASS,
FLUTIFORM 250/10 MCGM INHALER,481,Z-CLASS,
FLUXOPRIDE 5MG 30 FAST-DISSOLVING IN MOU,36,Z-CLASS,
FORTAZEDIM 500GM VAIL,18,Z-CLASS,
FOSTER 100/6 INHALER,291.25,Z-CLASS,
FUNGIBACID 28% TOPICAL NAIL SOL. 5 ML,30.75,Z-CLASS,
